"year","measure_id","measure_name","measure_parent","measure_index","description","direction","format_type","display_precision","measure_type","weight_numerator","weight_denominator","compare_states","last_updated","years_used"
2024,143,"Insufficient Sleep",26,1,"Percentage of adults who report fewer than 7 hours of sleep on average (age-adjusted).",1,1,0,2,0,1,2,"2023-11-14 12:47:17","2020"
2024,144,"Frequent Physical Distress",2,5,"Percentage of adults reporting 14 or more days of poor physical health per month (age-adjusted).",1,1,0,2,0,1,2,"2023-11-14 12:47:32","2021"
2024,145,"Frequent Mental Distress",2,6,"Percentage of adults reporting 14 or more days of poor mental health per month (age-adjusted).",1,1,0,2,0,1,2,"2023-11-14 12:47:44","2021"
2024,147,"Life Expectancy",1,2,"Average number of years people are expected to live.",-1,8,1,2,0,1,1,"2024-03-04 06:51:53","2019-2021"
2024,148,"Firearm Fatalities",9,4,"Number of deaths due to firearms per 100,000 population.",1,0,0,2,0,1,1,"2024-03-01 08:31:28","2017-2021"
2024,149,"Disconnected Youth",10,4,"Percentage of teens and young adults ages 16-19 who are neither working nor in school.",1,1,0,2,0,1,1,"2024-03-01 08:23:13","2018-2022"
2024,151,"Gender Pay Gap",17,3,"Ratio of women's median earnings to men's median earnings for all full-time, year-round workers, presented as &quot;cents on the dollar.&quot;",-1,0,2,2,0,1,1,"2025-01-17 16:45:09","2018-2022"
2024,153,"Homeownership",25,5,"Percentage of owner-occupied housing units.",-1,1,0,2,0,1,1,"2024-03-01 08:24:17","2018-2022"
2024,154,"Severe Housing Cost Burden",25,6,"Percentage of households that spend 50% or more of their household income on housing.",1,1,0,2,0,1,1,"2024-03-01 08:24:41","2018-2022"
2024,155,"Flu Vaccinations",4,3,"Percentage of fee-for-service (FFS) Medicare enrollees who had an annual flu vaccination.",-1,1,0,0,1,40,1,"2024-03-02 09:08:17","2021"
2024,156,"Traffic Volume",25,4,"Average traffic volume per meter of major roadways in the county.",1,0,0,2,0,1,2,"2024-03-01 10:12:11","2023"
2024,157,"Admin Tools Testing Measure â€¡",18,17,"A never used measure that can be used to test/demo changes made to measure documentation fields.",0,1,0,2,0,1,2,"2024-06-06 11:56:58",""
2024,158,"Juvenile Arrests",9,6,"Rate of delinquency cases per 1,000 juveniles.",1,0,0,2,0,1,2,"2024-03-04 10:41:19","2021"
2024,159,"Reading Scores",10,5,"Average grade level performance for 3rd graders on English Language Arts standardized tests.",-1,0,1,2,0,1,1,"2023-10-11 15:31:10","2018"
2024,160,"Math Scores",10,6,"Average grade level performance for 3rd graders on math standardized tests.",-1,0,1,2,0,1,1,"2023-10-11 15:31:10","2018"
2024,161,"Suicides",9,3,"Number of deaths due to suicide per 100,000 population (age-adjusted).",1,0,0,2,0,1,1,"2024-03-01 08:31:58","2017-2021"
2024,162,"Large Cities",18,13,"The total number of cities with 50,000 plus population and names of four largest cities",0,0,0,2,0,1,-1,"2024-06-06 11:49:55",""
2024,166,"Broadband Access",25,7,"Percentage of households with broadband internet connection.",-1,1,0,2,0,1,1,"2024-03-01 08:25:03","2018-2022"
2024,167,"School Segregation",10,7,"The extent to which students within different race and ethnicity groups are unevenly distributed across schools when compared with the racial and ethnic composition of the local population. The index ranges from 0 to 1 with lower values representing a school composition that approximates race and ethnicity distributions in the student populations within the county, and higher values representing more segregation.",1,0,2,2,0,1,2,"2023-11-13 15:51:18","2022-2023"
2024,168,"High School Completion",10,1,"Percentage of adults ages 25 and over with a high school diploma or equivalent.",-1,1,0,0,1,20,1,"2024-03-01 08:25:41","2018-2022"
2024,169,"School Funding Adequacy",10,8,"The average gap in dollars between actual and required spending per pupil among public school districts. Required spending is an estimate of dollars needed to achieve U.S. average test scores in each district.",0,2,0,2,0,1,1,"2024-03-01 14:46:33","2021"
2024,170,"Living Wage",17,5,"The hourly wage needed to cover basic household expenses plus all relevant taxes for a household of one adult and two children.",0,2,2,2,0,1,2,"2024-02-26 14:30:01","2023"
2024,171,"Child Care Cost Burden",12,4,"Child care costs for a household with two children as a percent of median household income.",1,1,0,2,0,1,2,"2024-02-26 14:30:28","2023 & 2022"
2024,172,"Child Care Centers",12,5,"Number of child care centers per 1,000 population under 5 years old.",-1,0,0,2,0,1,2,"2024-03-08 13:18:07","2010-2022"
2024,174,"Redlining",18,14,"Indicator of presence of all or part of HOLC C or D graded neighborhood(s). &quot;Yes&quot; indicates C or D neighborhoods were present. &quot;No&quot; indicates no C or D neighborhoods were present.",0,5,0,2,0,1,-1,"2024-06-06 11:53:04",""
2024,175,"Core Based Statistical Areas",18,15,"County Core Based Statistical Area designation",0,10,0,2,0,1,1,"2024-06-06 11:54:05","2023"
2024,176,"State Capitals",18,16,"Indicator of whether a county is part of a state capital city. &quot;Yes&quot; indicates a county contains part of a state capital city. &quot;No&quot; indicates a county doesn't contain part of a state capital city.",1,5,0,2,0,1,-1,"2024-06-06 11:55:22",""
2024,177,"Voter Turnout",28,1,"Percentage of citizen population aged 18 or older who voted in the 2020 U.S. Presidential election.",-1,1,1,2,0,1,2,"2024-03-08 13:15:48","2020 & 2016"
2024,178,"Census Participation",28,2,"Percentage of all households that self-responded to the 2020 census (by internet, paper questionnaire or telephone).",-1,1,1,2,0,1,2,"2024-03-08 13:16:19","2020"
2025,1,"Premature Death",41,1,"Years of potential life lost before age 75 per 100,000 population (age-adjusted).",1,0,-2,0,1,2,1,"2025-01-02 14:57:03","2020-2022"
2025,2,"Poor or Fair Health",44,1,"Percentage of adults reporting fair or poor health (age-adjusted).",1,1,0,0,1,10,2,"2025-01-02 18:03:45","2022"
2025,3,"Uninsured Adults",46,7,"Percentage of adults under age 65 without health insurance.",1,1,0,2,0,1,2,"2025-01-30 21:05:15","2022"
2025,4,"Primary Care Physicians",46,1,"Ratio of population to primary care physicians.",-1,3,-1,0,2,100,1,"2025-01-30 21:04:12","2021"
2025,5,"Preventable Hospital Stays",46,4,"Rate of hospital stays for ambulatory-care sensitive conditions per 100,000 Medicare enrollees.",1,0,0,0,4,100,1,"2025-01-30 21:05:02","2022"
2025,9,"Adult Smoking",45,12,"Percentage of adults who are current smokers (age-adjusted).",1,1,0,2,0,1,2,"2025-01-30 21:03:34","2022"
2025,11,"Adult Obesity",42,6,"Percentage of the adult population (age 18 and older) that reports a body mass index (BMI) greater than or equal to 30 kg/m2 (age-adjusted).",1,1,0,2,0,1,2,"2025-01-02 18:05:00","2022"
2025,14,"Teen Births",45,7,"Number of births per 1,000 female population ages 15-19.",1,0,0,2,0,1,1,"2025-01-30 21:03:03","2017-2023"
2025,15,"Homicides",53,6,"Number of deaths due to homicide per 100,000 population.",1,0,0,2,0,1,1,"2025-01-30 21:11:23","2016-2022"
2025,21,"High School Graduation",51,3,"Percentage of ninth-grade cohort that graduates in four years.",-1,1,0,2,0,1,2,"2025-01-02 14:47:15","2021-2022"
2025,23,"Unemployment",52,1,"Percentage of population ages 16 and older unemployed but seeking work.",1,1,1,0,8,100,1,"2025-01-10 13:53:30","2023"
2025,24,"Children in Poverty",52,3,"Percentage of people under age 18 in poverty.",1,1,0,0,8,100,2,"2025-01-30 21:09:54","2023 & 2019"
2025,36,"Poor Physical Health Days",42,1,"Average number of physically unhealthy days reported in past 30 days (age-adjusted).",1,0,1,0,1,10,2,"2025-01-02 14:59:27","2022"
2025,37,"Low Birth Weight",42,2,"Percentage of live births with low birth weight (< 2,500 grams).",1,1,0,0,1,5,1,"2025-01-02 14:59:48","2017-2023"
2025,39,"Motor Vehicle Crash Deaths",53,7,"Number of motor vehicle crash deaths per 100,000 population.",1,0,0,2,0,1,1,"2025-01-30 21:11:43","2016-2022"
2025,42,"Poor Mental Health Days",43,1,"Average number of mentally unhealthy days reported in past 30 days (age-adjusted).",1,0,1,0,1,10,2,"2025-01-02 14:58:27","2022"
2025,44,"Income Inequality",52,2,"Ratio of household income at the 80th percentile to income at the 20th percentile.",1,0,1,0,8,100,1,"2025-01-30 21:09:54","2019-2023"
2025,45,"Sexually Transmitted Infections",45,8,"Number of newly diagnosed chlamydia cases per 100,000 population.",1,0,1,2,0,1,2,"2025-01-30 21:03:03","2022"
2025,49,"Excessive Drinking",45,9,"Percentage of adults reporting binge or heavy drinking (age-adjusted).",1,1,0,2,0,1,2,"2025-01-30 21:03:03","2022"
2025,50,"Mammography Screening",46,5,"Percentage of female Medicare enrollees ages 65-74 who received an annual mammography screening.",-1,1,0,0,1,100,1,"2025-01-30 21:05:15","2022"
2025,51,"Population",63,2,"Resident population.",0,0,0,3,0,1,1,"2025-01-30 21:16:02","2023"
2025,52,"% Below 18 Years of Age",61,1,"Percentage of population below 18 years of age.",0,1,1,3,0,1,1,"2025-01-02 15:04:50","2023"
2025,53,"% 65 and Older",61,2,"Percentage of population ages 65 and older.",0,1,1,3,0,1,1,"2025-01-02 15:05:08","2023"
2025,54,"% Non-Hispanic Black",61,8,"Percentage of population identifying as non-Hispanic Black or African American.",0,1,1,3,0,1,1,"2025-01-30 21:14:03","2023"
2025,55,"% American Indian or Alaska Native",61,4,"Percentage of population identifying as American Indian or Alaska Native.",0,1,1,3,0,1,1,"2025-01-30 21:14:36","2023"
2025,56,"% Hispanic",61,6,"Percentage of population identifying as Hispanic.",0,1,1,3,0,1,1,"2025-01-30 21:14:36","2023"
2025,57,"% Female",61,3,"Percentage of population identifying as female.",0,1,1,3,0,1,1,"2025-01-30 21:12:41","2023"
2025,58,"% Rural",63,1,"Percentage of population living in a census-defined rural area.",0,1,1,3,0,1,1,"2025-01-30 21:15:43","2020"
2025,59,"% Not Proficient in English",62,1,"Percentage of population aged 5 and over who reported speaking English less than well.",0,1,0,3,0,1,1,"2025-01-02 18:02:10","2019-2023"
2025,60,"Diabetes Prevalence",42,4,"Percentage of adults aged 18 and above with diagnosed diabetes (age-adjusted).",1,1,0,2,0,1,2,"2025-02-11 14:24:46","2022"
2025,61,"HIV Prevalence",42,5,"Number of people aged 13 years and older living with a diagnosis of human immunodeficiency virus (HIV) infection per 100,000 population.",1,0,0,2,0,1,2,"2025-01-02 15:00:45","2022"
2025,62,"Mental Health Providers",46,2,"Ratio of population to mental health providers.",-1,3,-1,0,1,100,1,"2025-01-30 21:04:29","2024"
2025,63,"Median Household Income",52,6,"The income where half of households in a county earn more and half of households earn less.",-1,2,-2,2,0,1,2,"2025-01-30 21:09:13","2023 & 2019"
2025,65,"Children Eligible for Free or Reduced Price Lunch",52,4,"Percentage of children enrolled in public schools that are eligible for free or reduced price lunch.",1,1,0,2,0,1,2,"2025-01-30 21:09:54","2022-2023"
2025,67,"Driving Alone to Work",47,2,"Percentage of the workforce that drives alone to work.",1,1,0,0,2,100,1,"2025-01-10 13:51:18","2019-2023"
2025,69,"Some College",51,1,"Percentage of adults ages 25-44 with some post-secondary education.",-1,1,0,0,8,100,1,"2025-01-30 21:08:18","2019-2023"
2025,70,"Physical Inactivity",45,13,"Percentage of adults age 18 and over reporting no leisure-time physical activity (age-adjusted).",1,1,0,2,0,1,2,"2025-01-30 21:03:34","2022"
2025,80,"% Native Hawaiian or Other Pacific Islander",61,7,"Percentage of population identifying as Native Hawaiian or Other Pacific Islander.",0,1,1,3,0,1,1,"2025-01-30 21:14:03","2023"
2025,81,"% Asian",61,5,"Percentage of population identifying as Asian.",0,1,1,3,0,1,1,"2025-01-30 21:14:36","2023"
2025,82,"Children in Single-Parent Households",62,2,"Percentage of children that live in a household headed by a single parent.",0,1,0,3,0,1,1,"2025-01-02 18:02:10","2019-2023"
2025,83,"Limited Access to Healthy Foods",45,4,"Percentage of population who are low-income and do not live close to a grocery store.",1,1,0,2,0,1,1,"2025-01-30 21:03:03","2019"
2025,85,"Uninsured",46,6,"Percentage of population under age 65 without health insurance.",1,1,0,0,4,100,2,"2025-01-30 21:05:15","2022"
2025,88,"Dentists",46,3,"Ratio of population to dentists.",-1,3,-1,0,1,100,1,"2025-01-30 21:04:43","2022"
2025,122,"Uninsured Children",46,8,"Percentage of children under age 19 without health insurance.",1,1,0,2,0,1,2,"2025-01-30 21:05:15","2022"
2025,124,"Drinking Water Violations",48,2,"Indicator of the presence of health-related drinking water violations. 'Yes' indicates the presence of a violation, 'No' indicates no violation.",1,5,1,0,4,100,2,"2025-01-30 21:06:53","2023"
2025,125,"Air Pollution: Particulate Matter",48,1,"Average daily density of fine particulate matter in micrograms per cubic meter (PM2.5).",1,0,1,0,8,100,1,"2025-01-30 21:06:37","2020"
2025,126,"% Non-Hispanic White",61,9,"Percentage of population identifying as non-Hispanic white.",0,1,1,3,0,1,1,"2025-01-30 21:12:41","2023"
2025,127,"Premature Age-Adjusted Mortality",41,3,"Number of deaths among residents under age 75 per 100,000 population (age-adjusted).",1,0,-1,2,0,1,1,"2025-01-02 14:57:32","2020-2022"
2025,128,"Child Mortality",41,4,"Number of deaths among residents under age 20 per 100,000 population.",1,0,-1,2,0,1,1,"2025-01-02 14:57:57","2019-2022"
2025,129,"Infant Mortality",41,5,"Number of infant deaths (within 1 year) per 1,000 live births.",1,0,0,2,0,1,1,"2025-01-02 14:58:09","2016-2022"
2025,131,"Other Primary Care Providers",46,9,"Ratio of population to primary care providers other than physicians.",-1,3,-1,2,0,1,1,"2025-01-30 21:05:15","2024"
2025,132,"Access to Exercise Opportunities",45,2,"Percentage of population with adequate access to locations for physical activity.",-1,1,0,0,4,100,1,"2025-01-30 20:59:47","2024, 2022"
2025,133,"Food Environment Index",45,3,"Index of factors that contribute to a healthy food environment, from 0 (worst) to 10 (best).",-1,0,1,0,4,100,2,"2025-01-30 21:00:13","2019 & 2022"
2025,134,"Alcohol-Impaired Driving Deaths",45,10,"Percentage of driving deaths with alcohol involvement.",1,1,0,2,0,1,1,"2025-01-30 21:03:03","2018-2022"
2025,135,"Injury Deaths",53,1,"Number of deaths due to injury per 100,000 population.",1,0,0,0,4,100,1,"2025-01-30 21:10:24","2018-2022"
2025,136,"Severe Housing Problems",47,1,"Percentage of households with at least 1 of 4 housing problems: overcrowding, high housing costs, lack of kitchen facilities, or lack of plumbing facilities.",1,1,0,0,4,100,1,"2025-01-10 13:50:58","2017-2021"
2025,137,"Long Commute - Driving Alone",47,3,"Among workers who commute in their car alone, the percentage that commute more than 30 minutes.",1,1,0,0,1,100,1,"2025-01-02 14:45:06","2019-2023"
2025,138,"Drug Overdose Deaths",45,11,"Number of drug poisoning deaths per 100,000 population.",1,0,0,2,0,1,1,"2025-01-30 21:03:34","2020-2022"
2025,139,"Food Insecurity",45,5,"Percentage of population who lack adequate access to food.",1,1,0,2,0,1,1,"2025-01-30 21:03:03","2022"
2025,140,"Social Associations",53,2,"Number of membership associations per 10,000 population.",-1,0,1,0,2,100,1,"2025-01-30 21:10:37","2022"
2025,141,"Residential Segregation - Black/White",53,5,"Index of dissimilarity where higher values indicate greater residential segregation between Black and White county residents.",1,0,0,2,0,1,2,"2025-03-02 10:55:11","2019-2023"
2025,143,"Insufficient Sleep",45,6,"Percentage of adults who report fewer than 7 hours of sleep on average (age-adjusted).",1,1,0,2,0,1,2,"2025-01-30 21:03:03","2022"
2025,144,"Frequent Physical Distress",42,3,"Percentage of adults reporting 14 or more days of poor physical health per month (age-adjusted).",1,1,0,2,0,1,2,"2025-01-02 15:00:11","2022"
2025,145,"Frequent Mental Distress",43,2,"Percentage of adults reporting 14 or more days of poor mental health per month (age-adjusted).",1,1,0,2,0,1,2,"2025-01-02 14:58:44","2022"
2025,147,"Life Expectancy",41,2,"Average number of years people are expected to live.",-1,8,1,2,0,1,1,"2025-01-02 14:57:17","2020-2022"
2025,148,"Firearm Fatalities",53,8,"Number of deaths due to firearms per 100,000 population.",1,0,0,2,0,1,1,"2025-01-30 21:11:43","2018-2022"
2025,149,"Disconnected Youth",53,9,"Percentage of teens and young adults ages 16-19 who are neither working nor in school.",1,1,0,2,0,1,1,"2025-01-30 21:11:23","2019-2023"
